match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9250275,r1,90,0.6785832608217652,0.1269841269841269,0.7455578694000081,0.1428571428571428,1.0,0.5,0.2857142857142857,0.0196078431372549,0.0,1.0316205533596838,0.5055147058823529,GradientBoostingClassifier,no,10,2,0.1
9262189,r1,36084,0.5075861314191015,0.8912815126050421,1.0620955648800707,0.937984496124031,0.7272727272727273,0.625,0.8961038961038961,0.3442622950819672,0.6153846153846154,1.0152380952380953,0.993185739263342,GradientBoostingClassifier,no,10,2,0.1
9128776,r1,30428,0.5075861314191015,1.0154867256637168,0.9579928181967148,1.116504854368932,1.0,0.5454545454545454,1.0163934426229508,0.7530864197530864,0.8421052631578947,1.035631048214328,1.0491844864519524,GradientBoostingClassifier,no,10,2,0.1
9586919,r1,36112,0.5553600244844685,0.819941348973607,0.8648146762809497,0.6120689655172413,0.6666666666666666,1.2857142857142858,0.9482758620689656,1.4878048780487805,0.2857142857142857,0.9689240515682804,0.6842727573164911,GradientBoostingClassifier,no,10,2,0.1
9128538,r1,30414,0.5549300664531471,1.3069069069069068,1.061083011871304,1.9866666666666664,0.7272727272727273,1.1666666666666667,1.1896551724137931,0.3103295404167282,2.375,1.0566800736328144,1.1474039460020768,GradientBoostingClassifier,no,10,2,0.1
9516653,r1,30435,0.5078117832940969,1.321527777777778,0.8674419833466317,0.956896551724138,3.75,2.6666666666666665,1.2884615384615383,0.6721311475409836,0.4,0.9341439269610632,0.6454595185995623,GradientBoostingClassifier,no,10,2,0.1
9516534,r1,36014,0.5124288276376064,0.8855233853006681,1.0270921105398785,0.8235294117647058,1.0,0.8,1.106666666666667,0.3442622950819672,0.6818181818181818,0.9990635841699672,0.9121750158528852,GradientBoostingClassifier,no,10,2,0.1
9085474,r1,9701,0.5549300664531471,1.335408560311284,0.9307827731395116,1.7164179104477613,1.5,1.6,1.54,0.6039603960396039,3.2,1.0415579958819494,0.9530450953045094,GradientBoostingClassifier,no,10,2,0.1
9433752,r1,7727,0.5854410826814026,1.516025641025641,0.9789765121745524,1.540983606557377,2.0,6.0,1.56,2.9047619047619047,2.4285714285714284,0.9897497706339832,0.9221895054737638,GradientBoostingClassifier,no,10,2,0.1
9516359,r1,30428,0.5765782098036449,1.2863021751910642,1.1735649811452071,1.4285714285714286,1.5,0.7142857142857143,0.8666666666666667,21.0,1.7272727272727273,1.030973908550762,1.3371187027841762,GradientBoostingClassifier,no,10,2,0.1
9262133,r1,36098,0.5366137919600289,1.141737426518615,1.0340413272737323,1.358695652173913,3.333333333333333,0.4615384615384615,1.0303030303030305,1.4878048780487805,1.7142857142857142,1.0119556735876982,1.1762075134168155,GradientBoostingClassifier,no,10,2,0.1
9782086,r1,202,0.581302085726999,1.9262086513994912,1.365605069910005,2.076923076923077,3.5,1.0,1.0909090909090908,1.9523809523809523,1.5,0.9863153988868274,1.5096717338620842,GradientBoostingClassifier,no,10,2,0.1
9271807,r1,47487,0.5124288276376064,1.0253082414016872,0.9572438512330664,0.9746835443037974,3.0,1.5,1.3529411764705883,0.5061728395061729,0.6,0.9827997806356368,0.8553150977569312,GradientBoostingClassifier,no,10,2,0.1
9644102,r1,48,0.5638187750882118,4.091778202676864,0.9264113157741232,4.904761904761905,2.0,1.6666666666666667,6.076923076923077,1.4878048780487805,3.4,1.061852744240073,0.8474882888372625,GradientBoostingClassifier,no,10,2,0.1
9256386,r1,62,0.5403475212028271,0.6720405343159834,0.9808627543912344,0.7160493827160493,1.0,1.0,0.7375,0.024390243902439,0.4444444444444444,1.012640664670336,0.8618905921959406,GradientBoostingClassifier,no,10,2,0.1
9272773,r1,33921,0.5165967124018823,1.0249406175771971,1.065581737454508,0.8833333333333333,1.6666666666666667,0.4285714285714285,0.7792207792207793,2.9047619047619047,0.9090909090909092,0.9875889511870136,1.22849824165328,GradientBoostingClassifier,no,10,2,0.1
9433850,r1,10576,0.5124288276376064,1.0276442307692308,1.002614779440364,1.0987654320987654,0.7142857142857143,2.0,1.346938775510204,1.0,0.6666666666666666,1.008482269503546,0.8943590612343495,GradientBoostingClassifier,no,10,2,0.1
9615073,r1,41,0.5165967124018823,1.097902097902098,1.038780584057578,1.3846153846153846,1.0,0.7777777777777778,0.9148936170212766,2.9047619047619047,0.9230769230769232,1.0210782860718637,1.1724417674253202,GradientBoostingClassifier,no,10,2,0.1
9262035,r1,36070,0.5435798019789474,0.8310767246937459,1.0052756112963626,0.72,0.375,1.4285714285714286,0.903846153846154,1.4878048780487805,0.4,0.9865914628554148,0.8474788322390293,GradientBoostingClassifier,no,10,2,0.1
9262252,r1,36070,0.5165967124018823,0.8753129694541812,0.9691731706592056,0.8226950354609929,0.875,0.8461538461538461,0.7763157894736842,1.3278688524590163,0.8333333333333334,1.0142233488241092,1.0079341757272997,GradientBoostingClassifier,no,10,2,0.1
9128363,r1,48341,0.5253810495167899,1.1505376344086022,0.9408106723075084,1.2682926829268293,0.5714285714285714,1.8571428571428568,0.8142857142857143,1.0,2.75,1.0325141909178126,1.184311562462823,GradientBoostingClassifier,no,10,2,0.1
9085292,r1,10366,0.5165967124018823,1.0081135902636915,1.025722527617038,0.7558139534883721,1.0,1.6,1.0,2.9047619047619047,0.75,0.9966901765546488,0.8137894930126621,GradientBoostingClassifier,no,10,2,0.1
9272444,r1,33942,0.528556662764157,0.952433628318584,1.0433591507915818,0.6702127659574468,1.4,0.75,0.9605263157894736,0.024390243902439,0.6363636363636364,0.972650738291518,1.0515255959741898,GradientBoostingClassifier,no,10,2,0.1
9457538,r1,40452,0.5124288276376064,0.9812398042414356,1.0128918722807505,1.0,0.6666666666666666,1.1428571428571428,1.105263157894737,1.0,0.7142857142857143,0.97377234049824,1.0964744421380386,GradientBoostingClassifier,no,10,2,0.1
9433108,r1,9701,0.599220209326977,0.7485786481364498,0.8945082636975065,0.5794392523364486,0.5454545454545454,0.625,0.7123287671232876,0.5061728395061729,0.7142857142857143,0.981875511107249,1.148058952468851,GradientBoostingClassifier,no,10,2,0.1
9516674,r1,30414,0.5403475212028271,0.7226179875333927,1.1000536619846182,0.9621212121212122,1.0,1.0,0.8181818181818182,1.0,0.7,1.0437298177439658,1.0741949627320115,GradientBoostingClassifier,no,10,2,0.1
9684506,r1,12389,0.7047524002015351,0.2020725388601036,0.3832609359545286,0.032258064516129,2.0,0.3333333333333333,0.125,0.0476190476190476,0.0,0.9311123658949746,0.4471544715447154,GradientBoostingClassifier,no,10,2,0.1
9167927,r1,209,0.5854410826814026,11.758064516129032,1.0429931391401372,5.5,4.0,4.0,5.25,21.0,2.0,0.9697920628882972,1.2174603174603176,GradientBoostingClassifier,no,10,2,0.1
9433885,r1,9701,0.5617832066107401,1.0354767184035476,0.8761791584870167,0.696969696969697,0.5555555555555556,0.8571428571428571,1.0945945945945943,1.0,0.9090909090909092,0.9791160237635051,0.9962681885029088,GradientBoostingClassifier,no,10,2,0.1
9433899,r1,7727,0.5471628045168275,1.1746595618709297,0.951975919144573,0.7540983606557377,0.6666666666666666,0.75,1.196969696969697,1.975609756097561,1.0,0.9476039133437127,0.9827247018320424,GradientBoostingClassifier,no,10,2,0.1
9087147,r1,188,0.5124288276376064,0.9249266862170088,0.9467282065997842,0.8923076923076924,0.75,0.8,1.25,0.2079207920792079,0.8,0.9910742852840984,0.9266571516186308,GradientBoostingClassifier,no,10,2,0.1
9457664,r1,47529,0.6026684756958283,1.3639545056867892,1.2671778423575395,2.333333333333333,1.2,1.125,1.4090909090909092,61.0,2.0,1.0131244608466174,1.3293675364882795,GradientBoostingClassifier,no,10,2,0.1
9097395,r1,23750,0.6026684756958283,3.203821656050956,1.2227061670163986,3.333333333333333,0.6666666666666666,1.25,2.2142857142857144,61.0,3.0,1.019154929577465,1.616947922337144,GradientBoostingClassifier,no,10,2,0.1
9271800,r1,47480,0.5103665321766075,1.138607594936709,1.0298350497499382,0.8571428571428571,1.1111111111111112,0.3333333333333333,0.8405797101449275,1.4878048780487805,1.1428571428571428,0.9892087249393432,1.0603156184729636,GradientBoostingClassifier,no,10,2,0.1
9087042,r1,27,0.5089739294782661,1.0403940886699508,0.9084767500126926,1.008130081300813,0.8571428571428571,0.5,0.9861111111111112,1.975609756097561,1.0555555555555556,0.9594386439112634,0.9078250114618984,GradientBoostingClassifier,no,10,2,0.1
