match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_01,team_count_4runs_last15,team_count_6runs_last15,avg_stkrate,avg_runs,avg_balls_faced,avg_caught,avg_bowled,avg_lbw,avg_run out,avg_stumped,runs_consistency,strike_rate_consistency,boundary_percentage,avg_wicket_count,avg_economy,avg_maiden,avg_dots,avg_Fours,avg_Sixes,avg_wides,avg_noballs,dot_ball_percentage_ratio,wicket_to_run_ratio,avg_bowling_strike_rate
9331181,Ba,11283,9373356.0:7857520.0:4232164.0:4566540.0:3299407.0:232000.0:7883504.0:8725723.0:7878989.0:2526390.0:8725730.0:4017523.0,Hl Ph,12634,3500958.0:4231751.0:2735081.0:2035102.0:3698337.0:5058192.0:6844718.0:4566526.0:6596582.0:4161975.0:7952804.0:8465057.0,Hl Ph,12634,Hl Ph,field,Hr Ct Sm Ie,Indore,2022-10-20,day/night match,Sd Mq Ai Ty,2022/23,7398,1.6666666666666667,0.6721311475409836,139.0,100.0,157.17857142857142,1,1.5555555555555556,1.6428571428571428,0.904733964376515,0.7912581699346405,1.4245939675174013,2.2222222222222223,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.9373857706962079,0.8904925234804623,1.0397250313966553,1.641025641025641,0.9186975119692334,0.9520202020202019,0.811936193619362,0.6365853658536587,1.084814814814815,0.7339506172839506,1.05,0.9723784526934133,1.000732531487039,1.0807263180923212
8797060,Ed,20,2089079.0:6139370.0:2076192.0:62432.0:2083409.0:172199.0:2022957.0:1482998.0:1711492.0:4507208.0:3231437.0,Wt Is,41,4690258.0:4069666.0:4230127.0:1942317.0:1613926.0:2740408.0:4739552.0:5744850.0:4690104.0:3715697.0:3468870.0,Ed,20,Wt Is,field,Kn Ol Bn Bs,Bridgetown,2022-01-23,day/night match,Ed tr of Wt Is,2021/22,1406,1.2857142857142858,1.9523809523809523,156.0,50.0,103.5,0,1.24822695035461,0.5934959349593496,0.8647291837635891,0.924090977930142,1.0336294416243654,0.890625,1.1176470588235294,1.125,1.3333333333333333,3.5,0.9858677862689326,0.841438349886147,0.9680763232730941,0.822429906542056,0.9739061162379402,0.9668063164679342,0.9585037989479837,1.0364309370738358,0.9902740937223695,0.688570808935155,1.0480054090601756,0.9777650758645521,0.9962566362724622,1.0875403230502276
9433269,We,10576,3298427.0:2288789.0:7773338.0:3519011.0:3681957.0:7671313.0:5320118.0:2922611.0:7184232.0:7661996.0:6240632.0,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:5516720.0:7328110.0:125915.0:130437.0:7507303.0:4420828.0:5652828.0,We,10576,Ne,field,Tt Be Nm,Nottingham,2023-06-02,day/night match,Vy Bt,2023,251,0.8571428571428571,0.6721311475409836,173.26666666666668,0.0,154.33333333333334,0,1.0253807106598984,0.7864077669902912,1.0545962484738944,1.0975755421258444,0.9794721407624634,0.7571428571428571,1.1111111111111112,0.875,0.6666666666666666,0.2,1.0437170525967072,0.6688267024269401,0.9805995795209818,1.1153846153846154,0.9507563769218155,1.052298467688208,1.2290184921763867,1.0308370044052861,1.0193340494092373,1.1095305832147937,1.0263157894736843,1.029208258502833,1.003540895750925,0.9922888616891065
9587073,Ga An Ws,36084,8127230.0:4690328.0:4069666.0:7960847.0:4690188.0:4739580.0:4739552.0:5744850.0:2294823.0:9266102.0:284339.0,Bs Rs,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:3575774.0:3200756.0:334963.0:6399210.0:6347494.0,Ga An Ws,36084,Ga An Ws,bat,Bn La Sm Ta Td,Tarouba,2023-09-10,day match,Cn Pr Le,2023,14300,2.1666666666666665,1.975609756097561,164.26666666666668,50.0,144.25,0,1.2893081761006289,1.702127659574468,1.2078285748654523,1.4776890235504752,1.3662396382818387,0.8805970149253731,1.05,0.9090909090909091,2.3333333333333335,0.3333333333333333,1.1981144833235493,0.9895243125712465,0.9955733344163097,0.8189655172413793,0.9727589401519362,0.9955475558923834,1.0435574099419325,0.9741379310344828,1.0020365734651449,1.0969792539299268,1.0159840159840159,1.0037353864688308,1.000332697078025,1.0192175703500344
9516457,Pb Ks,30407,8127181.0:197658.0:4239038.0:2398346.0:5053082.0:4640824.0:5038046.0:8180500.0:2035102.0:3851518.0:7881845.0:7453697.0,Gt Ts,48341,1958683.0:7491224.0:8059029.0:4377610.0:2252452.0:2966879.0:5554254.0:4690230.0:3373285.0:3759846.0:6496482.0,Gt Ts,48341,Gt Ts,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-04-13,night match,In Pr Le,2023,7118,0.8181818181818182,1.3278688524590163,164.66666666666666,0.0,189.0,1,0.8913043478260869,1.2588235294117647,1.0869594889408987,0.8207360506529482,1.062330623306233,1.1290322580645162,1.3076923076923077,1.4,1.3,1.5,0.860648332780151,1.3492305196086645,0.9921964114732942,1.1,1.015837570905758,1.0448504983388704,0.9755274261603375,1.0630727762803236,0.9853061224489796,1.0225563909774438,1.0460139111824505,0.9989648335838397,0.9946230152102153,1.090007034138019
9457412,Ka Ts,42573,393371.0:1594347.0:9470873.0:7960847.0:4403426.0:2614779.0:305143.0:4403503.0:4731628.0:2436356.0:2436776.0,Cm Cs,40424,7864009.0:4502392.0:6551978.0:2820957.0:2804122.0:3125506.0:8072056.0:7084972.0:2875354.0:6149268.0:393182.0,Cm Cs,40424,Cm Cs,field,Se Ba Nl Sm Mr,Dhaka,2023-01-09,night match,Bh Pr Le,2022/23,14188,1.0,1.0,158.44444444444446,50.0,147.93333333333334,1,1.1290322580645162,1.84375,0.8897294706994029,0.786856580816728,1.23471615720524,1.5862068965517242,1.4444444444444444,1.5,0.8,0.5,0.9696511412782888,1.2642038539309022,1.0599252300028636,2.075,0.8559249914811198,1.0441176470588236,1.5905572755417958,1.1754901960784314,1.089783281733746,1.328781512605042,0.9705882352941178,1.0534119906041126,0.9888398862369808,1.3554878048780488
9292548,Aa,27,7537004.0:37351.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:5788320.0:3429236.0:2656541.0:2018001.0,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:210328.0:3882850.0:2733380.0:2282125.0:4377694.0:3011735.0,Ia,55,Ia,field,Rv Gi Il Sm Ul Hd,Hyderabad,2022-09-25,night match,Aa tr of Ia,2022,13880,0.7,1.4878048780487805,141.4,50.0,,1,0.8716981132075472,0.813953488372093,1.1150744768644356,0.9369384959261664,0.8294425917103383,0.9571428571428572,1.4285714285714286,0.7777777777777778,1.3333333333333333,1.6666666666666667,0.7841334657646881,1.2146210885964916,0.997638399622144,0.9368421052631579,1.0488084112149532,0.9600000000000001,0.8791615289765722,0.9965034965034965,1.046875,1.0070422535211268,1.0526315789473684,0.9772656312090556,0.9964797639123102,1.0019862288135595
9271758,Ja Ks,47501,6818622.0:5490596.0:6551978.0:4403545.0:298612.0:1634611.0:3162487.0:8067002.0:7968225.0:8072056.0:4403573.0,Ge Gs,47494,6517118.0:4403531.0:4932864.0:2214792.0:7520344.0:3364234.0:1594319.0:305143.0:2270519.0:3008179.0:6686658.0,Ja Ks,47501,Ja Ks,bat,R Pa Sm Co,Colombo,2022-12-18,day match,La Pr Le,2022/23,7041,0.9090909090909092,1.4878048780487805,156.15384615384616,40.0,129.93333333333334,0,1.2592592592592593,1.5254237288135593,1.1803214741867112,1.1286799826313505,1.2511923688394277,1.0961538461538463,1.3333333333333333,1.75,0.875,1.0,0.9718501534663054,,1.0000587545882695,1.0232558139534884,0.8964531004680412,0.9756625202812331,0.9858338478424916,0.8901707848837209,0.9534883720930233,0.789093825180433,0.9749150770838777,1.0107456864353015,1.004376139820559,0.9722163458148226
9331048,Hl Ph,12634,3500958.0:4231751.0:2735081.0:3698337.0:5058192.0:2035102.0:6844718.0:8228296.0:4566526.0:6596582.0:8465057.0:4161975.0,Sa,14860,9098571.0:227793.0:5977026.0:8442244.0:1663885.0:4192558.0:6698110.0:9009265.0:3691547.0:2733401.0:4141556.0:6785582.0,Hl Ph,12634,Sa,field,Hr Ct Sm Ie,Indore,2022-10-18,day/night match,Sd Mq Ai Ty,2022/23,7398,0.2727272727272727,0.5061728395061729,138.5,0.0,157.69230769230768,0,0.4230769230769231,0.2545454545454545,0.7812105483613013,0.8472108285479901,0.5049627791563276,0.45,0.625,1.0,1.5,0.75,0.7601240867026929,0.8876985201956393,0.9453963403543236,1.25,0.8993604581538933,1.1481481481481481,1.4016779210149377,1.1679292929292928,0.7443718228031954,1.2037037037037037,1.0,1.0900124110000653,1.008667090984811,0.9195851751105066
9123162,Id,216,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2436251.0:3685100.0:2921680.0:2550414.0:6496482.0:8609684.0,Ia,55,3479860.0:5043310.0:3125562.0:4377610.0:210328.0:7422673.0:3882850.0:2282125.0:4859490.0:3011735.0:8725709.0,Ia,55,Ia,field,Te Ve Me Dn,Dublin,2022-06-26,day match,Ia tr of Id,2022,6831,0.3478260869565217,0.5061728395061729,154.26666666666668,0.0,148.5,1,0.4807017543859649,0.6271186440677966,0.8402226891903519,0.7748010340375839,0.6396890717878372,0.9076923076923077,0.9285714285714286,1.5,1.1428571428571428,2.0,0.8352332240691674,0.8485230071402432,0.9706823922284229,0.6548672566371682,0.9479701415701416,0.9528301886792453,0.8388135593220339,0.8072007912957468,0.8588435374149659,0.8541714285714286,0.9601234567901233,0.9796308848124908,1.003619633710244,1.0033258999681427
